Unnamed: 0,reviewId,userName,userImage,label,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
265,b31471cd-972b-4a90-a511-067157343454,Yogi Prasetio,https://play-lh.googleusercontent.com/a-/AD5-WCmGLDTzaczA6zdPGrJMxRzrfAiQvE9PPeqiSA1K,,"Apilikasi ini bagus untuk mengelola atau mengurus usaha, cocok banget untuk pembisnis banyak oultet, pentadaftaranya simple gampang semua transaksi gampang cepat. Sejauh ini memuaskan",5,0,1.40.1,2022-05-31 0:00:45,"Hai POSTpreneur Yogi Prasetio, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-02 10:32:22
636,6c9ddeae-a753-49de-8663-703518ffc7f2,ARSUAR GROUP PROJECTS,https://play-lh.googleusercontent.com/a-/AD5-WCl8Mmxn0XUOC69GaAejEPwIkRwf8gGh4k1g_oMrpw,,Keren,5,0,,2021-06-26 18:01:16,"Hi Arsuar Group Projects, terima kasih atas kepercayaan kamu pada aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Jika ada kritik dan saran ataupun informasi yang dibutuhkan, silahkan hubungi kami di cs@post.app. Semoga bisnis kamu makin maju & lancar. Salam-My #BisnisPastiPOST",2021-07-06 8:31:48
619,4f20b5f6-d790-4d6f-bf85-054372fee5cf,Dian Nurdiansyah,https://play-lh.googleusercontent.com/a/AEdFTp4xoplz4ka4p6djYYXPXN8NmQ-6mRzAYttQc9VX=mo,,Coba dulu aja,5,1,1.28.1,2021-07-14 3:45:46,"Hai, Dian N. terima kasih atas kepercayaan kamu pada aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Jika ada kritik dan saran ataupun informasi yang dibutuhkan, silahkan hubungi kami di cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-07-16 9:21:39
1360,a85d1ece-b9ad-429b-b1c6-fc42caaed5ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,,👍👍👍👍👍👍,5,0,1.3.1,2020-04-04 20:43:48,"Hai, FHC United Terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga hari kamu menyenangkan. Terima Kasih. -Ra",2020-04-05 8:42:39
618,5890f338-ca8a-424b-811f-3e5699f41e1e,ZUL FIKRI SINGA,https://play-lh.googleusercontent.com/a-/AD5-WCmdTMcxcIuCfchPLMKPD7wO6eeOsOO6M8aCLyECVQ,,Sedang belajarni😁,5,0,1.28.1,2021-07-14 7:42:07,"Hi Zul Fikri, terima kasih atas kepercayaan kamu pada aplikasi dan layanan POST. Kami berharap kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Jika ada kritik dan saran ataupun informasi yang dibutuhkan, silahkan hubungi kami di cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-My #BisnisPastiPOST",2021-07-16 9:22:22
945,8d79e4fc-9d3a-48ab-86cd-0673acef6b12,Bioskop 244,https://play-lh.googleusercontent.com/a-/AD5-WCmYL1WIOf-jUzQT2ziKoBpNQ1q26Xu3MSspt-zCXQ,,"Aplikasi sangat bagus , cuma kalau bisa upgrade selanjutnya kalau bisa ada bagian absensi utk karyawan.",4,17,1.20.1,2020-12-23 10:54:30,"Hai pilihan rakyat, terima kasih atas review yang disampaikan. Kami harap Kamu memilki pengalaman menyenangkan dengan kami. Apabila Kamu memiliki pertanyaan atau kendala silakan menginformasikan melalui email cs@post.app ya. Semoga bisnis kamu semakin maju dan lancar ya. Salam-Vr #BisnisPastiPOST",2020-12-23 11:14:57
63,b4fce43c-1713-451e-960f-188b4f49c338,Alzali Alatas,https://play-lh.googleusercontent.com/a-/AD5-WCk1D5aKzauf_CZxugKYTo68yzEk1ZCiSNhlG0olFg,,Aplikasi luar biasa...gak habis fikir ada aplikasi kasir sesimple dan selengkap ini...,5,0,1.42.5,2022-09-02 14:20:19,"Hai POSTpreneur Alzali Alatas, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-09-04 3:42:27
254,da09c3ce-e770-4d62-8317-fdecbb5a9af0,Dedi Nopriansyah,https://play-lh.googleusercontent.com/a-/AD5-WCmoNjKpXY_JFdJRO0ioq-AogbyOjBJsvMvT4lbv5A,,"Bisa koneksi atau pantau dari gadget yang lain gak ya..,untuk in outnya.. 🙏",5,0,1.40.1,2022-06-08 16:48:28,"Hai POSTpreneur Dedi Nopriansyah, Terima Kasih telah menggunakan aplikasi kasir POST. Untuk memantau penjualan bisa dilakukan dari device lain sebagai Owner ya. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-09 4:45:13
997,14aa97be-d990-4c92-a3ac-dba94400f69d,MeongMeong show,https://play-lh.googleusercontent.com/a-/AD5-WCncu9oncaJkzd2oJhC_5-TlW0lbLiAxBPq9u_mhBg,,"Perkenalkan Kami dari Miu Bakery, kami salah satu pejuang small business yang tergoncang saat corona menyerang, saat itu ada ads di Instagram bahwa post.id ingin membantu umkm di Indonesia, setelah reedem code tersebut, kami benar-benar terbantu karena sebelumnya kami hanya mengandalkan pencatatan manual, dengan adanya post kami terbantu : 1. Dengan mudah mengirim nota ke pelanggan. 2. Memantau stok barang 3. Laba Rugi 4. Dan UI Friendly Terima kasih banyak post.id telah membantu umkm Indonesia",5,70,1.19.0,2020-11-20 12:25:55,"Hai Afif Fatchurrohman, terima kasih sudah menggunakan aplikasi dan layanan POST. Kami senang mengetahui kamu memiliki pengalaman yang baik dalam menggunakan aplikasi POST. Semoga kami selalu dapat membantu usaha kamu ya. Tetap jaga kesehatan :) . salam-R #BisnisPastiPOST",2020-11-20 12:42:39
1103,73e25541-c182-4bad-881b-b4576f5fda6d,Misbah Hudin,https://play-lh.googleusercontent.com/a/AEdFTp7j3ud_e8NZuMU8dHBb-YSvR7GVSQPW3MnHVJBQ=mo,,Assalamualaikum minta bantuàn pingin ambil hadiah dari buzzbreak càranya gimna tolong bantu saya,5,0,,2020-09-08 20:29:00,"Hai Misbah Hudin, Terimakasih telah menggunakan Aplikasi POST. Mohon maaf ya terkait hadiah tersebut silakan dapat melakukan konfirmasi kepada pihak buzzbreak ya di support@buzzbreak.news . Semoga harimu menyenangkan :) . Salam-R",2020-09-09 11:40:28
240,c53832bd-c6ef-4ba3-9d4c-710b5fc13591,Dede Kurnia Mega,https://play-lh.googleusercontent.com/a-/AD5-WCnYSkigVWMcu3O7Zql_joxrhkZPA45c15rDLUB7iw,,sangat membantu sekali aplikasinya dalam mengelola bisnis saya. mudah di gunakan fiturnya bisa terima semua pembayaran.,5,0,1.40.1,2022-06-16 4:10:39,"Hai POSTpreneur Dede Kurnia Mega, Terima kasih karena telah setia menggunakan aplikasi kasir POST. Kami sangat senang dapat membantu dan memudahkan kamu dalam usaha Anda. Kami harap Anda selalu memiliki pengalaman yang menyenangkan di aplikasi kasir POST. Terima kasih telah mempercayakan bisnis-mu pada POST.",2022-06-17 3:13:01
1006,92902e2d-cea7-4394-a998-c02c44f011df,Callista wijayanto,https://play-lh.googleusercontent.com/a/AEdFTp5xrTeFwtRUMLG2OJ-cDDDcPjOpoK2tPAwmIU2O=mo,,Dengan aplikasi post ini sangatlah membantu dan mempermudah dalam mengelola bisnis saya dan mengecek semua laporan penjualan usaha saya...mantab post,5,2,1.17.2,2020-11-14 6:11:32,"Hai Callista wijayanto, terima kasih atas review yang disampaikan. Semoga kami bisa memberikan pelayanan yang lebih baik lagi ke depannya. Jangan ragu untuk memberikan saran untuk kami yang bisa disampaikan via email ke cs@post.app. Semoga bisnis kamu semakin maju dan lancar ya. Salam-Vr #BisnisPastiPOST",2020-11-14 6:19:21
