author_id,name,username,created_at,text,sentimen
1.59348E+18,Hafsahmarin,hafsahmarin,2023-01-30T20:49:03.000Z,"Beli BBM subsidi wajib gunakan MyPertamina 

MyPertamina keren, Pertamina mantap
 #SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/EKYCczG2ML",good
1.59348E+18,Hafsahmarin,hafsahmarin,2023-01-30T20:49:39.000Z,"Konsumen solar subsidi wajib terdaftar di program subsidi tepat MyPertamina 

MyPertamina keren, Pertamina mantap
 #SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/f3Y4Cg2O15",good
1438411438444457989,Belimbingwulung,Belimbingwulsku,2023-01-31T04:56:03.000Z,"Ternyata daftar program subsidi tepat mypertamina itu gampang banget bosque, pertamina, cobain deh!

Nikah di KUA tambah kehidupmu Witan Shafaa Satu Abad NU Pernah WE LOVE YOU JAEMIN Cancelo Persija #SolusiUtamaMyPertamina @pertamina #TepatGunaSasaran https://t.co/0qwpFprKR7",good
751040460798525441,Try,try100889,2023-01-31T04:57:11.000Z,"@pertamina tidak membantu untuk mengatasi masalah di mypertamina,.

Email g dbales,mw rubah data saja,susahnya",bad
788714108245774338,MyPertamina,MyPertaminaID,2023-01-31T05:00:09.000Z,"@valentony @pertamina @pertamina135 @KemenBUMN Kami informasikan SPBU MyPertamina di Kota Banda Aceh:
1. SPBU 14231462 Jl. Soekarno - Hatta, Desa Mibo, Banda Raya
2. SPBU 14232404 Jl.Teuku Imuem Lueng Bata, Desa Cot Mesjid, Lueng Bata",neutral
788714108245774338,MyPertamina,MyPertaminaID,2023-01-31T05:00:17.000Z,@valentony @pertamina @pertamina135 @KemenBUMN Informasi lebih lanjut bisa cek website https://t.co/PhhLtBFCR5 atau aplikasi MyPertamina. Tks. -Gio,neutral
1558329561783607296,Opposite6890,opposite6892,2023-01-31T05:02:48.000Z,Target bjorka akan menyerang my pertamina https://t.co/f06Xl39Dvg,bad
211097724,Menongg,meyyoungg,2023-01-31T05:10:12.000Z,"Daftar https://t.co/xtKbaaI9Jq agar bisa membeli BBM subsidi bagi masyarakat yang berhak. Yg jelas orang kaya ga bs gaes, apalagi penimbun BBM. Go away 😌
#SolusiUtamaMyPertamina 
#TepatGunaSasaran
@pertamina https://t.co/qO6CvKP2oU",good
211097724,Menongg,meyyoungg,2023-01-31T05:11:17.000Z,"Udah 14 kabupaten dan kota di Jawa tengah sm Yogyakarta yg terapin beli BBM subsidi pakai QRCode MyPertamina gaes. 
Tau rasa yg sering nimbun, gk bs nimbun lg 🤗
#SolusiUtamaMyPertamina 
#TepatGunaSasaran https://t.co/VPPdDdpEie",good
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:11:24.000Z,"Pertamina terus meningkatkan jumlah daerah di Indonesia untuk penerapan wajib menggunakan QR code MyPertamina dalam pembelian BBM subsidi
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/srjJ1gPnBr",good
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:13:30.000Z,"Masyarakat di 14 Kabupaten/Kota di Jawa Tengah dan DIY beli solar subsidi harus menggunakan QR code MyPertamina
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/yFZn29raWd",neutral
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:14:23.000Z,"agar distribusi BBM subsidi tepat sasaran, kini pemerintah mewajibkan 193 Kabupaten/Kota isi BBM dengan menggunakan QR code MyPertamina
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/GHKdzUS9gZ",good
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:17:01.000Z,"volume solar subsidi bagi yang terdaftar di sistem MyPertamina mendapat 60 liter/hari utk kendaraan pribadi, 80 liter/hari utk kendaraan umum/barang, dan 200 liter/hari utk kendaraan umum/barang roda 6 lebih.
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/wKBvn6GQct",neutral
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:18:04.000Z,"Pertamina mewajibkan pembelian solar subsidi menggunakan QR code MyPertamina, yang sudah diterapkan di Wilayah DKI Jakarta, Jawa Tengah dan beberapa daerah lainnya
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/v8s08I7xpM",good
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:20:45.000Z,"14 Kabupaten/Kota di Jawa Tengah dan DIY wajib beli BBM bersubsidi dengan memakai QR code MyPertamina
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/HhSmE3eQFL",good
1080782652112662528,nia herawati,niaherandeh,2023-01-31T05:22:19.000Z,"Konsumen yang ingin membeli BBM subsidi bisa mendaftar di MyPertamina dengan cara online atau bisa mendatangi booth offline pendaftaran yang ada di SPBU terdekat
#SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/4QFGDN5k4u",good
1430076382306996224,sitiutami,sitiutam1,2023-01-31T05:26:31.000Z,"Buat kamu pengguna BBM jenis subsidi, kmu bisa bnget lakukan pendaftaran Sistem mypertamina di aplikasi langsung lewat website atau di booth offline SPBU terdekat ya
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/udmcdvmOVj",good
1430076382306996224,sitiutami,sitiutam1,2023-01-31T05:29:11.000Z,"Sistem MyPertamina diharuskan utk praa pengguna dlam pembelian BBM subsidi dgn tujuan utk penyaluran BBM subsidi tepat sasaran 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/DDXGuKXr7f",good
803539781019799552,Ayo Bogor,AyoBogorCom,2023-01-31T05:29:35.000Z,"Ini Kota dan Kabupaten yang Menerapkan QR Code Pengisian BBM di SPBU, Belum Daftar MyPertamina? Daftar di Sini #mypertamina 

https://t.co/jVbI5YM31z",neutral
1430076382306996224,sitiutami,sitiutam1,2023-01-31T05:31:41.000Z,"Setelah mlakuan pendaftaran mypertamina, buat kamu yg menggunakan BBM subsidi kamu akan mendapatkan limit kuota BBM yg sharusnya dibanding kmu yg blom mndaftar.. so jdi buruan dfta mypertamina skrg ya! 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/TKPPKiEZEw",good
1452864404219858946,Aleeya dewi,aleeyadew,2023-01-31T05:33:21.000Z,"Jadi tenang skrg udh ada sistem MyPertamina, krna bisa jdi solosi utk mengawasi penyaluran BBM subsidi tepat sasaran dan trhindar dri sgala bntuk kcurang4n 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/wxJ5eVMAB1",good
1452864404219858946,Aleeya dewi,aleeyadew,2023-01-31T05:36:15.000Z,"Sdah semakin bnyak daerah yg menggunakan sistem MyPertamina gaiss, di 193 sdah menerapkan hal ini lohhh! Jadi utk pembelian BBM jenis subsidi bisa terawasi hanya utk masyarakat yg berhak dan subsidi bisa lebih tepat sasaran 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/2gP9Wt6jEq",good
1452864404219858946,Aleeya dewi,aleeyadew,2023-01-31T05:39:09.000Z,"Buat kamu pengguna BBM subsidi jgn lupa daftarkan kendaraanmu di program BBM subsidi tepat sasaran di sistem MyPertamina ya! 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/26wn6xyEai",good
1504683416314585090,disway.id,disway_id,2023-01-31T05:40:37.000Z,"Up Date Harga BBM Pertamina Dapat Cash Back Melalui MyPertamina Jelang Pemberlakukan Biosolar B35

@MyPertaminaID
https://t.co/dcl0QWF1pX",neutral
1462624102024302599,Rindang lestari,Rindanglestari6,2023-01-31T05:41:08.000Z,"Sbgai bentuk utk wujudkan keadilan energi utk yg berhak menerima, 193 daerah mewajibkan daftar mypertamina utk pembelian BBM jenis solar subsidi 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/f1ndYsQDvl",good
1462624102024302599,Rindang lestari,Rindanglestari6,2023-01-31T05:44:03.000Z,"Gampang bnget!
 jadi kmu GK perlu pke hp, krna  kamu jga bisa tinggal tunjukin QR code MyPertamina ke petugas SPBU utk pembelian BBM jenis subsidi
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/MymE6xo4Vb",good
1462624102024302599,Rindang lestari,Rindanglestari6,2023-01-31T05:45:16.000Z,"Sistem penerapan MyPertamina adalah jawan dan mrupakan solusi dri program BBM subsidi tepat sasaran, mknya jgn lupa daftar ya!
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/6yoBOMSS1Z",good
1462624102024302599,Rindang lestari,Rindanglestari6,2023-01-31T05:47:34.000Z,"Teruntuk kamu yg sdah mendaftar di sistem MyPertamina kmu bisa mndpatkan jatah kuota harian BBM subsidi yg semestinya lohh, krna Svara otomatis telah trdata dibandingkan kmu yg blom mndaftar di MyPertamina 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/G2hRUfBSm7",good
1452869818596560896,Abdullah rendi,rendiabdullah10,2023-01-31T05:52:47.000Z,"Buat kamu yg udh daftar di sistem MyPertamina, brarti kmu jga trus berkontribusi utk dukung program subsidi tepat sasaran. Really kmu keren!
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/Xj5uDZTSwM",good
1172570391715311616,Send Code,sendc0de,2023-01-31T06:38:46.000Z,"Mantap !! Pelanggan mulai mengakses aplikasi MyPertamina di Jakarta 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/0CurFxdkzf",good
1172570391715311616,Send Code,sendc0de,2023-01-31T06:39:38.000Z,"Volume solar subsidi bagi yang terdaftar di sistem MyPertamina 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/uxL0BJF2ac",neutral
819803946541674496,Jakarta Pertamina Energi,JPEVolley,2023-01-31T06:45:08.000Z,"Keseruan suprise Vandim &amp; Adhi. Eh yang kuyub Ogi 😂😂 tonton sampe abis yaa, JPE Friends!

#jpevolley #proliga2023 #sayajpe #bringthewinningenergy #togetherwearestronger #percayafastron #lebihbaikpertamax #mypertamina #call135 https://t.co/971lpAluKy",neutral
1172570391715311616,Send Code,sendc0de,2023-01-31T06:50:25.000Z,"Pertamina terus meningkatakn jumlah daerah di Indonesia untuk daftarkan kendaraan di aplikasi MyPertamina

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/PORRQiF6UW",good
1172570391715311616,Send Code,sendc0de,2023-01-31T06:54:28.000Z,"Masyarakat di 14 Kabupate/Kota di Jawa Tengah dan DIY telah di wajibkan pembelian solar subsidi harus menggunakan QR Code MyPertamina 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/FPeCHxmT50",neutral
1172570391715311616,Send Code,sendc0de,2023-01-31T06:55:19.000Z,"Mantap! Pertamina sudah berlakukan 193 Kabupaten/Kota isi bensin dengan Scan QR Code MyPertamina

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/YJcm3aTxZd",good
1172570391715311616,Send Code,sendc0de,2023-01-31T06:56:09.000Z,"Info penting nih gaes Bagi konsumen BBM subsidi, yang ingin melakukan pendaftaran di MyPertamina bisa dengan 2 cara yaitu Luring dan Daring 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/QwxZw3Zmrg",neutral
1172570391715311616,Send Code,sendc0de,2023-01-31T06:56:58.000Z,"yuk sama sama kita daftar aplikasi MyPertamina bagi yang layak menerima BBM subsidi agar terciptanya keadilan sosial di sektor energi 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/IJUBO4IaV3",good
1240320907299524608,sugar daddy,ivandarizky,2023-01-31T06:57:27.000Z,@MyPertaminaID misi min apakah web subsidi tepat my Pertamina down?saya mau download QR code ngga bisa https://t.co/b2Dw1HH8I9,bad
1172570391715311616,Send Code,sendc0de,2023-01-31T06:57:47.000Z,"Pertamina mewajibkan pembelian solar subsidi menggunakan QR Code MyPertamina agar masyarakat kalangan bawah dapat menikmati hak nya

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/FQvjjqrNso",good
1172570391715311616,Send Code,sendc0de,2023-01-31T06:58:22.000Z,"Pelaksanaan subsidi tepat dengan penerapan sistem MyPertamina sudah mencapai 193 Kota/Kabupaten 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/sVAOKAmAQF",neutral
1172570391715311616,Send Code,sendc0de,2023-01-31T06:59:13.000Z,"nah ini dia daftar 14 Kota dan Kabupaten di Jawa Tengah yang wajib menggunakan aplikasi MyPertamina untuk transkasi pembelian BBM subsidi

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/qaOO5PCYIK",neutral
1172570391715311616,Send Code,sendc0de,2023-01-31T07:00:05.000Z,"Untuk pengguna BBM subsidi upayakan sudah mendaftar pada aplikasi MyPertamina sebelum membeli BBM subsidi 

#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/2pjt1MqVLs",good
37341399,Sonia,soniarterika,2023-01-31T07:08:48.000Z,"Knp my pertamina aplikasinya tulul bgt ya ini? ui/ux nya kurang user friendly buat org awam (apalagi yg make orangtua coba?) ribet, mempersulit jatohnya, ga sat set sat set  @MyPertaminaID",bad
751675172508176384,🍎,gomupeachu,2023-01-31T07:23:22.000Z,"Pendaftaran Mypertamina bisa dilakukan secara online melalui aplikasi Mypertamina ataupun secara offline di booth SPBU Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/B90eWASoJS",neutral
751675172508176384,🍎,gomupeachu,2023-01-31T07:23:38.000Z,"Saat ini tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/6rKYgfXpu5",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:24:13.000Z,"Pertamina terus meningkatkan jumlah daerah di Indonesia untuk penerapan wajib menggunakan Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/p0xWPixUPp",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:24:51.000Z,"Tercatat pelaksanaan subsidi tepat Pertamina dengan penerapan sistem Mypertamina telah mencapai 193 kota/kabupaten.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/GpFEKBET9W",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:25:09.000Z,"Penerapan BBM tepat sasaran Pertamina di 34 Kota/Kabupaten dengan mendaftar Mypertamina berjalan lancar.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/qsFHGoDhmU",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:25:24.000Z,"Bagi yang belum mendaftarkan dirinya di Mypertamina, hanya mendapatkan jatah kuota sebanyak 20 liter BBM subsidi Pertamina per harinya.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/gcgtKdWGvX",neutral
751675172508176384,🍎,gomupeachu,2023-01-31T07:25:42.000Z,"Penerapan penggunaan sistem Mypertamina dalam pembelian BBM subsidi Pertamina merupakan solusi agar pendistribusian BBM subsidi semakin tepat sasaran.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/ZFKYJ4t0vI",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:25:57.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/UnHg57c8S9",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:26:11.000Z,"Pemerintah melakukan pemantauan pembelian BBM subsidi pertamina dengan menggunakan Mypertamina dan juga membatasi pembelian dengan kuota harian.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/NnmqdNFZlQ",neutral
751675172508176384,🍎,gomupeachu,2023-01-31T07:26:29.000Z,"Setelah masyarakat sudah banyak melakukan pendaftaran subsidi tepat Mypertamina dan menggunakannya pada saat pembelian BBM subsidi Pertamina, pendistribusian BBM subsidi makin tepat sasaran.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/VnS6azNjS1",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:26:46.000Z,"Setiap transaksi pembelian BBM di Pertamina, masyarakat harus menunjukkan QR Code dari aplikasi Mypertamina. Tidak harus menggunakan handphone, bisa dicetak dan langsung ditunjukkan.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/KZJHYgpNyc",neutral
751675172508176384,🍎,gomupeachu,2023-01-31T07:27:02.000Z,"Penerapan sistem Mypertamina betujuan agar BBM subsidi Pertamina tepat sasaran serta mempermudah pembelian BBM dengan metode nontunai atau cashless.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/ImP071QlLm",good
751675172508176384,🍎,gomupeachu,2023-01-31T07:27:12.000Z,"Aplikasi Mypertamina prioritaskan keuntungan serta kemudahan bagi masyarakat dalam menggunakannya pada saat pembelian BBM subsidi di SPBU Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/I4RXvIgB9C",good
1305309382180179971,akuuli,AMuhliyuA,2023-01-31T07:50:05.000Z,"Sebanayk 14 kabypaten dan kota di jawa tengah dan yogyakarta sudah menerapkan aplikasi MyPertamina Pertamina saat membeli bbm bersubsidi. Tentu aja hal ini demi kelancaran dan tepat sasaran dari pemyaluran b subsidi.

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/YG0d2wAcnv",good
1305309382180179971,akuuli,AMuhliyuA,2023-01-31T07:51:35.000Z,"Kalau gini caranya sih, bbm subsidi bakal tepat sasaran apa lagi solar saat beli pake aplikasi MyPertamina Pertamina
Masyarakat yang butuh pasti lagi full senyum banget ini mah. 
Ini adalah solusi utama tepat gunaaa..

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/9d2FH1zvsV",good
1305309382180179971,akuuli,AMuhliyuA,2023-01-31T07:53:17.000Z,"Udah ada 34 daerah yang wajibin beli bbm harus daftar dulu ke aplikssi MyPertamina Pertamina. 
Salut bnaget sama keputusannya. Biar bbm subsidi tepat sasaran guna sasaran tepat solusi utama ya g paling utama masyarak

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/0T1WyGWFhU",good
1305309382180179971,akuuli,AMuhliyuA,2023-01-31T07:55:29.000Z,"Para pelanggan sudah mulai mengakses aplikasi MyPertamina Pertamina
Di jakarta. Tentu saja ini adalah angin segar kalau aemakin banyak masyarakat yang inginkan bbm subsidi tepat sasaran agar ada kesejahteraaan dalamny

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Tm1VPdzP3J",good
1305309382180179971,akuuli,AMuhliyuA,2023-01-31T07:57:26.000Z,"MyPertamina Pertamina sudah ada 193 kabupaten yang menerapkan saat pembelian bbm para pelanggan SPBU untuk gubkaan aplikasi itu. Tentu ini sangat baik aekali agar tepat guna sasarab solusi utama yang nyata untuk semua

#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/p0gi71t3Jh",good
1374180710186053634,Halimah yuni,Halimahyuni1,2023-01-31T08:13:31.000Z,"Tercatat, pelaksanaan subsidi tepat dengan penerapan sistem mypertamina telah mencapai 193 kota/kabupaten
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/tT0zKWmNPY",good
310046498,Pertamax Series ID,pertamaxseries,2023-01-31T08:14:05.000Z,"Si Biru emang selalu bisa ngewakilin ketenangan dan kemantapan. Kalo nggak percaya, cobain sekarang 😜

#JadiPilihanPas #LebihBaikPertamax #MyPertamina #Call135 https://t.co/2kgmSBOPzx",neutral
1374185304978980866,Hanii promadanii,promadanii,2023-01-31T08:14:24.000Z,"14 Kabupaten dan kota di jawa dan yogyakarta wajib beli BBM bersubsidi pakai Mypertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/5zLnEkpVbf",good
1374197039014191106,Puput jelitaa,JelitaaPuput,2023-01-31T08:15:56.000Z,"Pertamina mewajibkan pembelian solar subsidi menggunakan QR code Mypertamina  dan kebijakan ini sudah diterapkan di wilayah DKI Jakarta dan beberapa daerah lainnya per 26 Januari 2023
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Q6MJSGDQfP",neutral
1445590484257153024,Harapan,Harapan_ina,2023-01-31T08:17:57.000Z,"Wah sekarang sudah ada sistem MyPertamina, krna bisa jdi solosi utk mengawasi penyaluran BBM subsidi tepat sasaran dan trhindar dri sgala bntuk kcurang4n 
@pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/5z6bluPz0Q",good
1445590484257153024,Harapan,Harapan_ina,2023-01-31T08:18:24.000Z,"Daftar https://t.co/Hrdniw57sr agar bisa membeli BBM subsidi bagi masyarakat yang berhak. Yg jelas orang kaya ga bs gaes, apalagi penimbun BBM.
#SolusiUtamaMyPertamina 
#TepatGunaSasaran
@pertamina https://t.co/uuZWbZ2InU",good
1333216304640102403,Niaa agustina,niaa_agustina,2023-01-31T08:18:38.000Z,"Pertamina terus meningkat jumlah daerah di Indonesia untuk penerapan wajib menggunakan Mypertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/vVERs3LmOR",good
1453533678282313731,Gaharu anam,AnamGaharu,2023-01-31T08:19:30.000Z,"14 Kabupaten/Kota di Jawa Tengah dan DIY wajib beli BBM bersubsidi dengan memakai QR code MyPertamina #SolusiUtamaMyPertamina
#TepatGunaSasaran
@pertamina https://t.co/pqHuzXTg9t",good
1415906544986718209,Adinda Septiani,dinda_Septi21,2023-01-31T08:19:57.000Z,"Masyarakat di 14 kabupaten/kota di Jawa tengah dan DIY beli solar subsidi harus menggunakan QR Code Mypertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/wSAY07AKHb",neutral
1415906544986718209,Adinda Septiani,dinda_Septi21,2023-01-31T08:20:51.000Z,"Volume solar subsidi bagi yang terdaftar di sistem Mypertamina 
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/wJFO7BwRL8",neutral
1453533678282313731,Gaharu anam,AnamGaharu,2023-01-31T08:20:55.000Z,"Bestie buat kamu pengguna BBM subsidi jgn lupa daftarkan kendaraanmu di program BBM subsidi tepat sasaran di sistem MyPertamina ya! @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/F9MISEE2oi",good
1453530648648433665,Finn Rana,finn_rana,2023-01-31T08:22:06.000Z,"Program subsidi tetap MyPertamina solusi keadilan energi hingga BBM subsidi tepat sasaran @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/CJjEHrGC2R",good
139299433,MOTOR Plus-Online.com,motorplusweekly,2023-01-31T08:22:30.000Z,"Sekarang Motor Beli Pertalite Wajib Pakai Aplikasi MyPertamina? 

https://t.co/WOCZG2ZFLo",neutral
1453530648648433665,Finn Rana,finn_rana,2023-01-31T08:23:13.000Z,"Pelaksanaan subsidi tepat dengan penerapan sistem MyPertamina sudah mencapai 193 Kota/Kabupaten @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/Q6ttqWtfRz",neutral
1374213513489444868,Romi antunius,AntuniusRomi,2023-01-31T08:23:50.000Z,"Pertamina mewajibkan pembelian solar subsidi menggunakan QR Code MyPertamina agar masyarakat kalangan bawah dapat menikmati hak nya @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/HLJCvxsHKX",good
1414455369712033800,Avin vinut,AvinVinut,2023-01-31T08:24:15.000Z,"Pelanggan mulai mengakses aplikasi Mypertamina di Jakarta, pada setiap pembelian BBM di SPBu pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/K5NHuXxmLD",good
1374213513489444868,Romi antunius,AntuniusRomi,2023-01-31T08:24:49.000Z,"Demi Terwujudnya Keadilan Energi 193 kota wajib daftar MyPertamina khususnya untuk pembelian BBM jenis solar subsidi @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/tAEbrstSSM",good
1415624577137319937,Lili Juliani,LiliJuliani10,2023-01-31T08:25:12.000Z,"Widih mantap banget nih, Beli BBM di 34 Daerah wajib daftar Mypertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/8kcfvJNpK9",good
1415622090921680898,Riya Apriani,AprianiRiya,2023-01-31T08:26:11.000Z,"Sekarang pembelian solar udah pake Mypertamina loh, kuy buruan daftar yuks
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/hIWWcHOCuV",good
1415620375132528643,Wulan Jolan,WulanJolan,2023-01-31T08:26:46.000Z,"Keren banget nih, isi BBM subsidi di 193 kota wajib daftar Mypertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Meuh0voSbQ",good
1453531471579209728,Fazaira anumasa,AnumasaFazaira,2023-01-31T08:30:46.000Z,"Bagi konsumen BBM jenis subsidi, kmu bisa bnget lakukan pendaftaran Sistem mypertamina di aplikasi langsung lewat website atau di booth offline SPBU terdekat ya @pertamina
#SolusiUtamaMyPertamina #TepatGunaSasaran https://t.co/MmoCqrCnmY",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:07:31.000Z,"Pendaftaran Mypertamina bisa dilakukan secara online melalui aplikasi Mypertamina ataupun secara offline di booth SPBU Pertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/9K97aQ5n0D",neutral
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:07:46.000Z,"Saat ini tahap penerapan program BBM subsidi Pertamina tepat sasaran Mypertamina sudah secara menyeluruh di Jawa Tengah dan DIY.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/ScM8gO4btW",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:08:12.000Z,"Pertamina terus meningkatkan jumlah daerah di Indonesia untuk penerapan wajib menggunakan Mypertamina.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/C8h4Bn96sC",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:08:35.000Z,"Tercatat pelaksanaan subsidi tepat Pertamina dengan penerapan sistem Mypertamina telah mencapai 193 kota/kabupaten.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/Ec7WX7jSFN",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:08:46.000Z,"Penerapan BBM tepat sasaran Pertamina di 34 Kota/Kabupaten dengan mendaftar Mypertamina berjalan lancar.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/7BSBFnuKyw",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:08:57.000Z,"Bagi yang belum mendaftarkan dirinya di Mypertamina, hanya mendapatkan jatah kuota sebanyak 20 liter BBM subsidi Pertamina per harinya.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/iV9My1aZ5x",neutral
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:09:07.000Z,"Penerapan penggunaan sistem Mypertamina dalam pembelian BBM subsidi Pertamina merupakan solusi agar pendistribusian BBM subsidi semakin tepat sasaran.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/w7NQtvsWDs",good
4857377493,hello it’s luna!,hi_luna_is_here,2023-01-31T09:09:20.000Z,"Penerapan sistem Mypertamina dalam transaksi BBM susbsidi Pertamina bertujuan membatasi angka konsumsi sekaligus menghindari oknum penimbun.
#SolusiUtamaMyPertamina #TepatGunaSasaran @pertamina https://t.co/xfV5T095t5",good
